,id,title,year,overview,ratings,genres,popularity,cast,poster
3161,3161,Frequency,2000,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.",7.4,"Crime, Drama, Mystery            ",110001,"Gregory Hoblit,Dennis Quaid,Jim Caviezel,Shawn Doyle,Elizabeth Mitchell,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3162,3162,Rocco Schiavone,2016 ,Rocco is a state police commissioner. For disciplinary reasons he was transferred to an Alpine town.,7.8,"Crime, Thriller            ",1787,"Marco Giallini,Ernesto D'Argenio,Francesco Acquaroli,Isabella Ragonese,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3163,3163,Hotel Transylvania 3: Summer Vacation,2018,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",6.3,"Animation, Adventure, Comedy            ",76197,"Genndy Tartakovsky,Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3164,3164,The Unit,2009,Hour long show which looks at the life of American super-secret operators.,8,"Action, Drama, Thriller            ",22190,"Dennis Haysbert,Regina Taylor,Audrey Marie Anderson,Robert Patrick,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3165,3165,Dorian Gray,2009,"A corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",6.2,"Drama, Fantasy, Mystery            ",65593,"Oliver Parker,Ben Barnes,Colin Firth,Rebecca Hall,John Hollingworth,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3166,3166,The Fourth Kind,2009,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",5.9,"Horror, Mystery, Sci-Fi            ",78982,"Olatunde Osunsanmi,Milla Jovovich,Elias Koteas,Will Patton,Hakeem Kae-Kazim,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3167,3167,Flashpoint,2012,The missions and trials of a Toronto police tactical unit.,7.8,"Action, Crime, Drama            ",17889,"Hugh Dillon,Amy Jo Johnson,David Paetkau,Sergio Di Zio,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3168,3168,Dune,2000,"A three-part miniseries on politics, betrayal, lust, greed and the coming of a Messiah. Based on Frank Herbert's classic science fiction novel.",6.9,"Adventure, Drama, Sci-Fi            ",23185,"William Hurt,Alec Newman,Giancarlo Giannini,Uwe Ochsenknecht,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3169,3169,"Where'd You Go, Bernadette",2019,A loving mom becomes compelled to reconnect with her creative passions after years of sacrificing herself for her family. Her leap of faith takes her on an epic adventure that jump-starts her life and leads to her triumphant rediscovery.,6.5,"Comedy, Drama            ",22653,"Richard Linklater,Cate Blanchett,Billy Crudup,Emma Nelson,Kristen Wiig,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3170,3170,Violet Evergarden,2018,"In the aftermath of a great war, Violet Evergarden, a young female ex-soldier, gets a job at a writers' agency and goes on assignments to create letters that can connect people.",8.4,"Animation, Drama, Fantasy            ",23521,"Yui Ishikawa,Erika Harlacher,Raissa Bueno,Aya Endô,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3171,3171,Sex and the City 2,2010,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",4.5,"Comedy, Drama, Romance            ",80854,"Michael Patrick King,Sarah Jessica Parker,Kim Cattrall,Kristin Davis,Cynthia Nixon,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
3172,3172,Our Friend,2019,"After receiving life-altering news, a couple finds unexpected support from their best friend, who puts his own life on hold and moves into their family home, bringing an impact much greater and more profound than anyone could have imagined",7.3,"Drama, Romance            ",12798,"Gabriela Cowperthwaite,Jason Segel,Isabella Kai,Violet McGraw,Casey Affleck,","https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
